α,β,acc,rec,prec,method_name,size,percentage_of_known_labels,balanced,noise,trial
0.9,0.0,81.66666666666667,81.63823341638503,81.80066734940667,SAGE_GCN,5620,0.017,true,0.0,3
0.7,0.25,90.21466905187835,90.26111372338642,90.39864606328734,geometric,5620,0.004,true,0.0,4
0.7,0.25,92.05724508050089,92.10668158707975,92.31162083224066,arithmetic,5620,0.004,true,0.0,4
0.4,0.55,90.50089445438283,90.55761353540936,90.77110509395233,harmonic,5620,0.004,true,0.0,4
0.7,0.25,92.79069767441861,92.84104825029168,93.0626962646295,L^2,5620,0.004,true,0.0,4
0.7,0.1,88.96243291592128,88.99309025221989,89.0624059500417,maximum,5620,0.004,true,0.0,4
0.9,0.0,86.58318425760287,86.61992150093786,86.29227019862003,standard,5620,0.004,true,0.0,4
0.9,0.0,56.38640429338104,56.34572453466584,76.23232339893026,p0.5,5620,0.004,true,0.0,4
0.9,0.0,57.54919499105545,57.64975908115688,59.397855041663625,SAGE_Max,5620,0.004,true,0.0,4
0.9,0.0,61.556350626118075,61.669519790552386,63.20615712817423,SAGE_GCN,5620,0.004,true,0.0,4
0.7,0.25,93.02742426958235,93.06882383895392,93.53164099513043,geometric,5620,0.007,true,0.0,4
0.8,0.1,93.40383581286969,93.44047832643926,93.80130933092751,arithmetic,5620,0.007,true,0.0,4
0.4,0.55,93.15289478401148,93.19350142605958,93.59430138150925,harmonic,5620,0.007,true,0.0,4
0.8,0.1,94.1387345402402,94.16428442675782,94.42698234588386,L^2,5620,0.007,true,0.0,4
0.7,0.25,94.74816275318157,94.76228809539806,95.02309717531539,maximum,5620,0.007,true,0.0,4
0.9,0.0,94.73023839397742,94.74344668406165,94.85997489852306,standard,5620,0.007,true,0.0,4
0.9,0.0,69.8512278186055,70.00709557021615,89.16958506213035,p0.5,5620,0.007,true,0.0,4
0.9,0.0,64.81448288223696,64.8815298870207,66.04551674081691,SAGE_Max,5620,0.007,true,0.0,4
0.9,0.0,72.1276214375336,72.17150630506637,72.31655436232994,SAGE_GCN,5620,0.007,true,0.0,4
0.7,0.25,97.32014388489209,97.31978639760077,97.39073307668346,geometric,5620,0.01,true,0.0,4
0.4,0.55,98.03956834532374,98.04244560552,98.05736916931303,arithmetic,5620,0.01,true,0.0,4
