α,β,acc,rec,prec,method_name,size,percentage_of_known_labels,balanced,noise,trial
0.7,0.25,97.07753295842168,97.08576470066286,97.09407480251565,maximum,10992,0.013,true,0.0,3
0.9,0.0,97.14206693094864,97.13907874753136,97.19082790564849,standard,10992,0.013,true,0.0,3
0.9,0.0,78.36268092560155,78.7543477275897,90.65708274172731,p0.5,10992,0.013,true,0.0,3
0.9,0.0,60.403798285240164,60.38482007013769,70.19678291255585,SAGE_Max,10992,0.013,true,0.0,3
0.9,0.0,81.19295657785563,81.02991085045593,82.68951456492502,SAGE_GCN,10992,0.013,true,0.0,3
0.4,0.55,95.32493982595815,95.29573303932132,95.540995360368,geometric,10992,0.017,true,0.0,3
0.4,0.55,96.4173301240511,96.42992256648046,96.49558032506049,arithmetic,10992,0.017,true,0.0,3
0.4,0.55,94.99166820959081,94.95374714394569,95.31760968263838,harmonic,10992,0.017,true,0.0,3
0.4,0.55,96.60248102203296,96.62056321474383,96.67336098011681,L^2,10992,0.017,true,0.0,3
0.7,0.25,96.46361784854656,96.47579614454797,96.54235979048397,maximum,10992,0.017,true,0.0,3
0.9,0.0,96.04702832808739,96.03762736162922,96.07716466055554,standard,10992,0.017,true,0.0,3
0.9,0.0,76.54138122569894,76.94013726397998,89.55020173809393,p0.5,10992,0.017,true,0.0,3
0.9,0.0,70.43140159229773,70.0795526175784,71.29076720638761,SAGE_Max,10992,0.017,true,0.0,3
0.9,0.0,82.14219588965005,81.87742119205522,82.99781917358123,SAGE_GCN,10992,0.017,true,0.0,3
0.4,0.55,87.30579418753427,87.45723679259946,88.59667255008358,geometric,10992,0.004,true,0.0,4
0.4,0.55,88.0186437579967,88.15568243044332,89.1612641879368,arithmetic,10992,0.004,true,0.0,4
0.4,0.55,87.05903856698957,87.20821814953904,88.32799280778956,harmonic,10992,0.004,true,0.0,4
0.4,0.55,88.16486931091208,88.29548951549307,89.29303141511863,L^2,10992,0.004,true,0.0,4
0.5,0.4,88.73149332845914,88.8063967551667,89.57525943091757,maximum,10992,0.004,true,0.0,4
0.9,0.0,86.66605739352951,86.83500480298545,87.3541060299179,standard,10992,0.004,true,0.0,4
0.9,0.0,54.68835679034911,55.097302655166146,88.58056813900397,p0.5,10992,0.004,true,0.0,4
0.9,0.0,58.49936026320599,58.639245902203385,63.51356293189312,SAGE_Max,10992,0.004,true,0.0,4
0.9,0.0,60.33631877170536,60.105071228271576,64.37735692136228,SAGE_GCN,10992,0.004,true,0.0,4
0.7,0.25,91.2082874954162,91.3201987700502,92.1766378715396,geometric,10992,0.007,true,0.0,4
0.4,0.55,92.92262559589292,93.00123159946585,93.30008276492016,arithmetic,10992,0.007,true,0.0,4
0.4,0.55,91.33663366336634,91.440584684915,92.28174105211212,harmonic,10992,0.007,true,0.0,4
0.7,0.25,92.76677667766776,92.84851306942001,93.2340726304881,L^2,10992,0.007,true,0.0,4
0.7,0.25,94.1052438577191,94.17953684596257,94.3384292723476,maximum,10992,0.007,true,0.0,4
0.9,0.0,93.17015034836817,93.20989362132339,93.43425131966893,standard,10992,0.007,true,0.0,4
0.9,0.0,62.48624862486248,63.00494835587494,88.93694635421797,p0.5,10992,0.007,true,0.0,4
0.9,0.0,43.77521085441878,43.40152405717972,51.162597815028285,SAGE_Max,10992,0.007,true,0.0,4
0.9,0.0,65.91492482581592,65.58096064911282,64.90117945713327,SAGE_GCN,10992,0.007,true,0.0,4
0.4,0.55,94.95265238576813,94.95388186622102,95.49410417753919,geometric,10992,0.01,true,0.0,4
0.4,0.55,95.32959455732279,95.34367061896563,95.75804147223037,arithmetic,10992,0.01,true,0.0,4
0.4,0.55,94.78716557874414,94.78220487037493,95.38428422029428,harmonic,10992,0.01,true,0.0,4
0.4,0.55,95.46750022984278,95.48076444122945,95.84552306609936,L^2,10992,0.01,true,0.0,4
0.7,0.25,95.79847384389078,95.77892907821075,95.93909379229828,maximum,10992,0.01,true,0.0,4
0.9,0.0,94.73200330973614,94.72022626461127,94.89603397374896,standard,10992,0.01,true,0.0,4
0.9,0.0,67.29796818975821,67.76362650627652,89.44599629604096,p0.5,10992,0.01,true,0.0,4
0.9,0.0,71.72933713340075,71.33539910124304,71.19104427392135,SAGE_Max,10992,0.01,true,0.0,4
0.9,0.0,80.14158315712054,79.9549687903556,81.72259813465661,SAGE_GCN,10992,0.01,true,0.0,4
0.7,0.25,94.84650133677515,94.83916362926242,95.10874378268727,geometric,10992,0.013,true,0.0,4
0.4,0.55,96.2662487323684,96.3085643024462,96.38359137176008,arithmetic,10992,0.013,true,0.0,4
0.4,0.55,94.97556928182908,94.9683769852743,95.24567356330144,harmonic,10992,0.013,true,0.0,4
0.7,0.25,96.06342767585507,96.1002240559196,96.18804951393459,L^2,10992,0.013,true,0.0,4
0.6,0.25,96.20171475984142,96.2474999332968,96.26894344086425,maximum,10992,0.013,true,0.0,4
0.9,0.0,95.96201714759842,96.0179642853463,96.00090933941297,standard,10992,0.013,true,0.0,4
0.9,0.0,74.39845118465935,74.8594982377833,88.79082610587685,p0.5,10992,0.013,true,0.0,4
0.9,0.0,72.49930856458006,72.26000294693141,73.15149563471275,SAGE_Max,10992,0.013,true,0.0,4
0.9,0.0,86.88116529916105,86.88882163364205,87.04058154890895,SAGE_GCN,10992,0.013,true,0.0,4
0.4,0.55,97.11164599148306,97.10737637705925,97.15011963235062,geometric,10992,0.017,true,0.0,4
0.7,0.25,97.38011479355674,97.37815156436452,97.40806394120709,arithmetic,10992,0.017,true,0.0,4
0.7,0.25,96.87094982410665,96.8648635852323,96.88561915112636,harmonic,10992,0.017,true,0.0,4
0.8,0.1,97.25976670986854,97.26024607997903,97.2851372930934,L^2,10992,0.017,true,0.0,4
0.8,0.1,97.21347898537309,97.20467694124196,97.23602465763894,maximum,10992,0.017,true,0.0,4
0.9,0.0,96.50990557304203,96.51703900249356,96.54212999519858,standard,10992,0.017,true,0.0,4
0.9,0.0,73.44936122940197,73.9239194496794,89.78643114081845,p0.5,10992,0.017,true,0.0,4
0.9,0.0,74.0418441029439,73.91548369855309,74.4128798581704,SAGE_Max,10992,0.017,true,0.0,4
0.9,0.0,81.93852990187003,81.79183839046432,82.3794289717055,SAGE_GCN,10992,0.017,true,0.0,4
0.4,0.55,90.33997441052823,90.40324911334407,91.20048340863063,geometric,10992,0.004,true,0.0,5
0.4,0.55,91.09851946627673,91.14739017476718,91.63178678026036,arithmetic,10992,0.004,true,0.0,5
0.4,0.55,90.18460976055566,90.25457743741813,91.14435294949162,harmonic,10992,0.004,true,0.0,5
0.4,0.55,91.37269237799306,91.42070824092832,91.91259749635272,L^2,10992,0.004,true,0.0,5
0.4,0.55,92.48766221897277,92.5302472979739,93.21390894835098,maximum,10992,0.004,true,0.0,5
0.9,0.0,90.21202705172729,90.28979689691609,90.68605376211156,standard,10992,0.004,true,0.0,5
0.9,0.0,66.65143483823798,66.54842048039899,88.32009814735937,p0.5,10992,0.004,true,0.0,5
0.9,0.0,24.447084628038752,27.098890246886363,30.50785465880601,SAGE_Max,10992,0.004,true,0.0,5
0.9,0.0,65.34454395905685,65.09079729892461,64.84903791371795,SAGE_GCN,10992,0.004,true,0.0,5
0.4,0.55,94.82948294829482,94.88509791917362,95.09225858071672,geometric,10992,0.007,true,0.0,5
0.7,0.25,95.25119178584525,95.30612176940363,95.47172183738022,arithmetic,10992,0.007,true,0.0,5
0.4,0.55,94.57279061239457,94.62352921443396,94.89383732150635,harmonic,10992,0.007,true,0.0,5
0.7,0.25,95.31536486982031,95.36931567691462,95.52664251168656,L^2,10992,0.007,true,0.0,5
0.8,0.1,95.76457645764577,95.80511707079218,95.91413886409275,maximum,10992,0.007,true,0.0,5
0.9,0.0,95.13201320132013,95.16956144622928,95.33627391535136,standard,10992,0.007,true,0.0,5
0.9,0.0,66.83168316831683,67.4382137617776,90.19979215267776,p0.5,10992,0.007,true,0.0,5
0.9,0.0,74.52328566189952,74.26185628351568,74.92766510783447,SAGE_Max,10992,0.007,true,0.0,5
0.9,0.0,70.29702970297029,69.94509101448715,69.38977455142461,SAGE_GCN,10992,0.007,true,0.0,5
0.4,0.55,94.36425484968282,94.29919990101632,94.81633250112624,geometric,10992,0.01,true,0.0,5
0.4,0.55,95.21927001930679,95.15839343991468,95.46932518521145,arithmetic,10992,0.01,true,0.0,5
0.4,0.55,93.9413441206215,93.8848695399677,94.51888221020282,harmonic,10992,0.01,true,0.0,5
0.7,0.25,95.25604486531213,95.20109722595272,95.53861705219342,L^2,10992,0.01,true,0.0,5
0.7,0.25,96.5799393215041,96.54138002943228,96.68156494090155,maximum,10992,0.01,true,0.0,5
0.9,0.0,95.20088259630413,95.13275207270149,95.37117533414661,standard,10992,0.01,true,0.0,5
0.9,0.0,68.6862186264595,69.14936457017063,88.32081525669547,p0.5,10992,0.01,true,0.0,5
0.9,0.0,63.08724832214765,62.980625495838915,64.74625087671207,SAGE_Max,10992,0.01,true,0.0,5
0.9,0.0,74.29438264227268,74.3422364562803,73.92450567299784,SAGE_GCN,10992,0.01,true,0.0,5
0.7,0.25,94.0905319443164,94.13127218671613,94.54101435206684,geometric,10992,0.013,true,0.0,5
0.7,0.25,95.06776067115331,95.11980937040428,95.22826571669034,arithmetic,10992,0.013,true,0.0,5
0.4,0.55,94.07209366645155,94.11652100763072,94.45439305312131,harmonic,10992,0.013,true,0.0,5
0.8,0.1,94.88337789250484,94.93367642778337,95.11508517413449,L^2,10992,0.013,true,0.0,5
0.5,0.25,94.91103530930212,94.96546629484989,95.06019912592528,maximum,10992,0.013,true,0.0,5
0.9,0.0,94.45929750161335,94.52228041515419,94.53986749982242,standard,10992,0.013,true,0.0,5
0.9,0.0,77.51452014381857,78.00515524967352,90.52139580671428,p0.5,10992,0.013,true,0.0,5
0.9,0.0,70.7292338895547,70.4057220682689,76.02816783566703,SAGE_Max,10992,0.013,true,0.0,5
0.9,0.0,80.38167235180235,80.43164257036146,80.79461732990181,SAGE_GCN,10992,0.013,true,0.0,5
0.4,0.55,95.29716719126088,95.27441008086103,95.59331738989705,geometric,10992,0.017,true,0.0,5
0.4,0.55,96.13034623217924,96.11190171964668,96.25959679421815,arithmetic,10992,0.017,true,0.0,5
0.4,0.55,95.05647102388447,95.03470055136415,95.42566145855217,harmonic,10992,0.017,true,0.0,5
0.4,0.55,96.16737641177559,96.15040318231803,96.29024455282658,L^2,10992,0.017,true,0.0,5
0.5,0.4,96.42658766895019,96.39802761861425,96.55442134794023,maximum,10992,0.017,true,0.0,5
0.9,0.0,95.44528790964635,95.4478791993391,95.55074306920012,standard,10992,0.017,true,0.0,5
0.9,0.0,77.57822625439734,77.95091484753402,90.04748310728053,p0.5,10992,0.017,true,0.0,5
0.9,0.0,73.50490649879652,73.32056759830675,75.49044822281552,SAGE_Max,10992,0.017,true,0.0,5
0.9,0.0,84.76208109609331,84.61559886887756,85.01961444889228,SAGE_GCN,10992,0.017,true,0.0,5
